17:13:44:507,-2.498107,5.721239,-7.2382884,0.0061055557,0.023201112,-0.039075557,115.0,0
17:13:44:518,-2.2899313,5.642276,-6.5898337,0.0061055557,0.023201112,-0.039075557,115.0,0
17:13:44:535,-2.2899313,5.642276,-6.5898337,0.059834447,-0.05250778,-0.042738892,115.0,0
17:13:44:585,-2.2899313,5.642276,-6.5898337,0.081814446,-0.05250778,-0.07326667,115.0,0
17:13:44:615,-2.7349963,5.7427745,-7.4129643,0.081814446,-0.05250778,-0.07326667,115.0,0
17:13:44:623,-3.0532417,6.2237315,-7.1473613,0.081814446,-0.05250778,-0.07326667,115.0,0
17:13:44:660,-3.0532417,6.2237315,-7.1473613,-0.123332225,0.045181114,-0.07448778,115.0,0
17:13:44:708,-2.7158537,6.242874,-7.133004,-0.123332225,0.045181114,-0.07448778,115.0,0
17:13:44:717,-3.0317063,5.9581285,-7.32443,-0.123332225,0.045181114,-0.07448778,115.0,0
17:13:44:733,-3.0317063,5.9581285,-7.32443,0.0,0.064718895,-0.046402223,115.0,0
17:13:44:789,-3.0317063,5.9581285,-7.32443,0.02075889,0.047623336,-0.047623336,115.0,0
17:13:44:801,-3.010171,5.582455,-7.1425757,0.02075889,0.047623336,-0.047623336,115.0,0
17:13:44:819,-3.010171,5.582455,-7.1425757,0.017095556,-0.018316668,-0.0024422223,115.0,0
17:13:44:867,-3.010171,5.582455,-7.1425757,0.014653334,0.0012211112,-0.02075889,115.0,0
17:13:44:895,-2.9240294,5.9318075,-7.166504,0.014653334,0.0012211112,-0.02075889,115.0,0
17:13:44:904,-2.8977082,5.690132,-7.1617184,0.014653334,0.0012211112,-0.02075889,115.0,0
17:13:44:940,-2.8977082,5.690132,-7.1617184,0.10135223,-0.008547778,-0.017095556,115.0,0
17:13:44:994,-2.8881369,5.6757755,-7.176075,0.10135223,-0.008547778,-0.017095556,115.0,0
17:13:45:002,-2.8498518,6.0251274,-7.173682,0.10135223,-0.008547778,-0.017095556,115.0,0
17:13:45:014,-2.8498518,6.0251274,-7.173682,0.015874445,0.0024422223,-0.009768889,115.0,0
17:13:45:071,-2.8498518,6.0251274,-7.173682,0.1526389,-0.059834447,-0.08303556,115.0,0
17:13:45:090,-2.6775684,5.788238,-7.01097,0.1526389,-0.059834447,-0.08303556,115.0,0
17:13:45:104,-2.6775684,5.788238,-7.01097,0.23079,0.007326667,-0.11600556,115.0,0
17:13:45:148,-2.6775684,5.788238,-7.01097,0.3284789,0.009768889,-0.13188,115.0,0
17:13:45:178,-2.3784657,5.845666,-7.1808605,0.3284789,0.009768889,-0.13188,115.0,0
17:13:45:189,-2.7469604,6.3960147,-7.5589266,0.3284789,0.009768889,-0.13188,115.0,0
17:13:45:225,-2.7469604,6.3960147,-7.5589266,0.1306589,0.1856089,-0.2735289,115.0,0
17:13:45:273,-2.440679,6.5898337,-7.149754,0.1306589,0.1856089,-0.2735289,115.0,0
17:13:45:281,-3.6753755,6.7812595,-7.30768,0.1306589,0.1856089,-0.2735289,115.0,0
17:13:45:300,-3.6753755,6.7812595,-7.30768,-0.0012211112,-0.19782001,-0.34191114,115.0,0
17:13:45:356,-3.6753755,6.7812595,-7.30768,-0.16240779,-0.4591378,-0.31993112,115.0,0
17:13:45:366,-3.400201,6.661618,-7.2550383,-0.16240779,-0.4591378,-0.31993112,115.0,0
17:13:45:381,-3.400201,6.661618,-7.2550383,-0.13554333,-0.46035892,-0.28574002,115.0,0
17:13:45:428,-3.400201,6.661618,-7.2550383,0.034191113,-0.10379445,-0.2503278,115.0,0
17:13:45:462,-2.7349963,6.013163,-6.465407,0.034191113,-0.10379445,-0.2503278,115.0,0
17:13:45:474,-3.3523445,5.9748783,-6.250053,0.034191113,-0.10379445,-0.2503278,115.0,0
17:13:45:501,-3.3523445,5.9748783,-6.250053,-0.014653334,-0.0012211112,-0.23445335,115.0,0
17:13:45:554,-3.3714871,5.8911295,-6.204589,-0.014653334,-0.0012211112,-0.23445335,115.0,0
17:13:45:562,-3.4624143,5.508278,-6.7118673,-0.014653334,-0.0012211112,-0.23445335,115.0,0
17:13:45:571,-3.4624143,5.508278,-6.7118673,-0.43227336,0.07204556,-0.09402556,115.0,0
17:13:45:627,-3.4624143,5.508278,-6.7118673,-0.39686114,0.17584,0.008547778,115.0,0
17:13:45:648,-3.7423747,5.541777,-7.0612197,-0.39686114,0.17584,0.008547778,115.0,0
17:13:45:656,-3.7423747,5.541777,-7.0612197,-0.35656446,0.12211112,0.03297,115.0,0
17:13:45:702,-3.7423747,5.541777,-7.0612197,0.0012211112,0.21369445,-0.059834447,115.0,0
17:13:45:742,-3.8333018,4.7569313,-6.666404,0.0012211112,0.21369445,-0.059834447,115.0,0
17:13:45:751,-3.6873398,5.7762737,-6.8458657,0.0012211112,0.21369445,-0.059834447,115.0,0
17:13:45:777,-3.6873398,5.7762737,-6.8458657,-0.18805112,0.24422224,0.04396,115.0,0
17:13:45:836,-3.5892339,6.168697,-6.9344,-0.18805112,0.24422224,0.04396,115.0,0
17:13:45:844,-3.4169507,5.407779,-6.778867,-0.18805112,0.24422224,0.04396,115.0,0
17:13:45:853,-3.4169507,5.407779,-6.778867,-0.0061055557,0.15752333,0.14897557,115.0,0
17:13:45:909,-3.4169507,5.407779,-6.778867,0.01099,0.106236674,0.117226675,115.0,0
17:13:45:932,-3.5988052,5.534599,-7.432107,0.01099,0.106236674,0.117226675,115.0,0
17:13:45:939,-3.5988052,5.534599,-7.432107,-0.03174889,0.036633335,0.102573335,115.0,0
17:13:45:985,-3.5988052,5.534599,-7.432107,-0.5519422,0.07448778,0.11112112,115.0,0
17:13:46:026,-3.0005996,6.9822564,-7.2263246,-0.5519422,0.07448778,0.11112112,115.0,0
17:13:46:034,-3.4648073,6.1040907,-7.4177504,-0.5519422,0.07448778,0.11112112,115.0,0
17:13:46:061,-3.4648073,6.1040907,-7.4177504,-0.46768558,-0.13432223,0.11112112,115.0,0
17:13:46:122,-3.2925239,6.06102,-7.2670026,-0.46768558,-0.13432223,0.11112112,115.0,0
17:13:46:130,-3.2566316,6.0729837,-7.2670026,-0.46768558,-0.13432223,0.11112112,115.0,0
17:13:46:140,-3.2566316,6.0729837,-7.2670026,-0.7302245,-0.054950003,0.19904111,115.0,0
17:13:46:195,-3.2566316,6.0729837,-7.2670026,-0.2503278,0.023201112,0.09524667,115.0,0
17:13:46:217,-3.2614172,5.5920267,-6.7501526,-0.2503278,0.023201112,0.09524667,115.0,0
17:13:46:226,-3.2614172,5.5920267,-6.7501526,-0.20636779,0.007326667,0.0061055557,115.0,0
17:13:46:268,-3.2614172,5.5920267,-6.7501526,-0.23323223,0.09280445,0.1526389,115.0,0
17:13:46:309,-3.0173492,6.678368,-6.1710896,-0.23323223,0.09280445,0.1526389,115.0,0
17:13:46:321,-3.5676985,5.95095,-6.2715883,-0.23323223,0.09280445,0.1526389,115.0,0
17:13:46:343,-3.5676985,5.95095,-6.2715883,-0.054950003,0.009768889,0.08059334,115.0,0
17:13:46:404,-3.3284163,6.314659,-6.125626,-0.054950003,0.009768889,0.08059334,115.0,0
17:13:46:412,-2.6416762,6.680761,-5.3647084,-0.054950003,0.009768889,0.08059334,115.0,0
17:13:46:419,-2.6416762,6.680761,-5.3647084,0.39197668,0.039075557,0.0036633336,115.0,0
17:13:46:476,-2.6416762,6.680761,-5.3647084,0.49577114,0.12699556,-0.06105556,115.0,0
17:13:46:500,-2.658426,7.1138616,-6.020342,0.49577114,0.12699556,-0.06105556,115.0,0
17:13:46:509,-3.0388846,6.1710896,-6.407979,0.49577114,0.12699556,-0.06105556,115.0,0
17:13:46:544,-3.0388846,6.1710896,-6.407979,0.55316335,0.15874445,-0.05006556,115.0,0
17:13:46:593,-3.0939198,6.0825553,-6.4965134,0.55316335,0.15874445,-0.05006556,115.0,0
17:13:46:601,-2.952743,7.23111,-6.7669024,0.55316335,0.15874445,-0.05006556,115.0,0
17:13:46:619,-2.952743,7.23111,-6.7669024,0.29917222,0.058613338,0.064718895,115.0,0
17:13:46:674,-2.952743,7.23111,-6.7669024,0.11600556,0.029306669,0.07204556,115.0,0
17:13:46:685,-2.8689942,6.3888364,-7.496713,0.11600556,0.029306669,0.07204556,115.0,0
17:13:46:697,-2.8689942,6.3888364,-7.496713,0.02075889,0.028085556,0.051286668,115.0,0
17:13:46:749,-2.8689942,6.3888364,-7.496713,-0.10745778,0.28085557,0.057392225,115.0,0
17:13:46:780,-2.9455647,6.4366927,-7.0899334,-0.10745778,0.28085557,0.057392225,115.0,0
17:13:46:789,-3.0532417,6.2668023,-6.9248285,-0.10745778,0.28085557,0.057392225,115.0,0
17:13:46:824,-3.0532417,6.2668023,-6.9248285,0.17339778,0.13676445,-0.3174889,115.0,0
17:13:46:877,-2.7421749,6.503692,-6.8458657,0.17339778,0.13676445,-0.3174889,115.0,0
17:13:46:885,-2.1655045,6.8339014,-6.8075805,0.17339778,0.13676445,-0.3174889,115.0,0
17:13:46:900,-2.1655045,6.8339014,-6.8075805,-0.0036633336,0.24178001,-0.024422223,115.0,0
17:13:46:959,-2.1655045,6.8339014,-6.8075805,0.04396,-0.015874445,0.22712667,115.0,0
17:13:46:968,-3.0173492,5.6374903,-7.2909307,0.04396,-0.015874445,0.22712667,115.0,0
17:13:46:978,-3.0173492,5.6374903,-7.2909307,-0.14042778,-0.017095556,0.44570556,115.0,0
17:13:47:032,-3.0173492,5.6374903,-7.2909307,0.28940335,-0.39808223,0.25277,115.0,0
17:13:47:061,-3.900301,5.912665,-8.9348,0.28940335,-0.39808223,0.25277,115.0,0
17:13:47:074,-2.8402805,2.5794628,-5.8935223,0.28940335,-0.39808223,0.25277,115.0,0
17:13:47:107,-2.8402805,2.5794628,-5.8935223,0.47501224,0.7485411,-0.14287001,115.0,0
17:13:47:157,-1.0336994,4.2041893,-5.1613183,0.47501224,0.7485411,-0.14287001,115.0,0
17:13:47:165,-2.8594232,9.303294,-7.4656067,0.47501224,0.7485411,-0.14287001,115.0,0
17:13:47:183,-2.8594232,9.303294,-7.4656067,0.33214223,0.40785113,-0.30894113,115.0,0
17:13:47:241,-2.8594232,9.303294,-7.4656067,0.5104245,0.6984756,-0.6679478,115.0,0
17:13:47:254,-1.6103697,6.2668023,-5.5704913,0.5104245,0.6984756,-0.6679478,115.0,0
17:13:47:272,-1.6103697,6.2668023,-5.5704913,0.13310112,0.57514334,-0.5336256,115.0,0
17:13:47:314,-1.6103697,6.2668023,-5.5704913,-0.30405667,0.31138334,-0.20392556,115.0,0
17:13:47:343,-3.0723844,6.142376,-8.676374,-0.30405667,0.31138334,-0.20392556,115.0,0
17:13:47:354,-2.5339992,4.8047876,-8.13799,-0.30405667,0.31138334,-0.20392556,115.0,0
17:13:47:388,-2.5339992,4.8047876,-8.13799,0.0061055557,0.18194556,0.023201112,115.0,0
17:13:59:404,5.0368915,8.099705,-2.8761728,-0.106236674,0.029306669,-0.025643334,108.0,0
17:13:59:410,5.0368915,8.099705,-2.8761728,-0.16607112,0.035412222,-0.015874445,108.0,0
17:13:59:458,5.0368915,8.099705,-2.8761728,-0.22712667,-0.03297,0.035412222,108.0,0
17:13:59:497,4.8622155,7.810173,-2.7948167,-0.22712667,-0.03297,0.035412222,108.0,0
17:13:59:506,4.979464,7.7144604,-2.3832514,-0.22712667,-0.03297,0.035412222,108.0,0
17:13:59:531,4.979464,7.7144604,-2.3832514,-0.12089001,0.015874445,0.013432222,108.0,0
17:13:59:592,5.0105705,7.728817,-2.2947168,-0.12089001,0.015874445,0.013432222,108.0,0
17:13:59:603,5.029713,7.6737823,-2.2947168,-0.12089001,0.015874445,0.013432222,108.0,0
17:13:59:614,5.029713,7.6737823,-2.2947168,-0.07204556,0.018316668,-0.0061055557,108.0,0
17:13:59:664,5.029713,7.6737823,-2.2947168,-0.10867889,0.051286668,-0.0036633336,108.0,0
17:13:59:686,5.0009995,8.042277,-2.3641088,-0.10867889,0.051286668,-0.0036633336,108.0,0
17:13:59:704,5.0009995,8.042277,-2.3641088,-0.046402223,0.035412222,-0.008547778,108.0,0
17:13:59:741,5.0009995,8.042277,-2.3641088,0.13920668,0.0048844446,-0.0024422223,108.0,0
17:13:59:780,4.9842496,7.5182486,-2.2181466,0.13920668,0.0048844446,-0.0024422223,108.0,0
17:13:59:788,5.0536413,7.798209,-2.254039,0.13920668,0.0048844446,-0.0024422223,108.0,0
17:13:59:813,5.0536413,7.798209,-2.254039,0.025643334,0.054950003,-0.023201112,108.0,0
17:13:59:874,5.1421757,7.975278,-2.2755744,0.025643334,0.054950003,-0.023201112,108.0,0
17:13:59:883,5.099105,7.9130645,-2.4765713,0.025643334,0.054950003,-0.023201112,108.0,0
17:13:59:894,5.099105,7.9130645,-2.4765713,-0.035412222,0.045181114,-0.02198,108.0,0
17:13:59:949,5.099105,7.9130645,-2.4765713,0.09280445,0.02075889,0.008547778,108.0,0
17:13:59:974,4.9292145,7.379465,-2.4095724,0.09280445,0.02075889,0.008547778,108.0,0
17:13:59:982,4.9292145,7.379465,-2.4095724,0.09036223,-0.0061055557,0.04029667,108.0,0
17:14:00:020,4.9292145,7.379465,-2.4095724,-0.06227667,0.04396,-0.046402223,108.0,0
17:14:00:061,5.0249276,8.099705,-2.3162522,-0.06227667,0.04396,-0.046402223,108.0,0
17:14:00:069,4.833502,7.8484583,-2.5435705,-0.06227667,0.04396,-0.046402223,108.0,0
17:14:00:096,4.833502,7.8484583,-2.5435705,-0.11600556,0.034191113,-0.025643334,108.0,0
17:14:00:155,4.9340005,7.8963146,-2.4741786,-0.11600556,0.034191113,-0.025643334,108.0,0
17:14:00:164,4.989035,7.759924,-2.2875385,-0.11600556,0.034191113,-0.025643334,108.0,0
17:14:00:182,4.989035,7.759924,-2.2875385,-0.068382226,0.047623336,-0.03052778,108.0,0
17:14:00:229,4.989035,7.759924,-2.2875385,-0.064718895,-0.014653334,0.009768889,108.0,0
17:14:00:253,4.87418,7.826923,-2.2731814,-0.064718895,-0.014653334,0.009768889,108.0,0
17:14:00:262,4.87418,7.826923,-2.2731814,-0.034191113,-0.02075889,0.035412222,108.0,0
17:14:00:304,4.87418,7.826923,-2.2731814,-0.02198,0.0024422223,0.0048844446,108.0,0
17:14:00:345,5.0847483,7.874779,-2.201397,-0.02198,0.0024422223,0.0048844446,108.0,0
17:14:00:355,4.8526444,7.8963146,-2.239682,-0.02198,0.0024422223,0.0048844446,108.0,0
17:14:00:379,4.8526444,7.8963146,-2.239682,0.017095556,-0.037854444,0.05372889,108.0,0
17:14:00:440,4.8909297,7.8891363,-2.199004,0.017095556,-0.037854444,0.05372889,108.0,0
17:14:00:449,4.907679,7.6809607,-2.1678972,0.017095556,-0.037854444,0.05372889,108.0,0
17:14:00:457,4.907679,7.6809607,-2.1678972,0.03297,-0.037854444,0.036633335,108.0,0
17:14:00:503,4.907679,7.6809607,-2.1678972,-0.0024422223,-0.039075557,0.042738892,108.0,0
17:14:00:534,4.9938207,7.743174,-2.3688943,-0.0024422223,-0.039075557,0.042738892,108.0,0
17:14:00:542,5.2283173,7.7814593,-2.2277179,-0.0024422223,-0.039075557,0.042738892,108.0,0
17:14:00:579,5.2283173,7.7814593,-2.2277179,0.035412222,0.14409111,-0.14287001,108.0,0
17:14:00:628,5.312066,7.786245,-2.2827528,0.035412222,0.14409111,-0.14287001,108.0,0
17:14:00:638,5.087141,8.190632,-2.469393,0.035412222,0.14409111,-0.14287001,108.0,0
17:14:00:653,5.087141,8.190632,-2.469393,-0.22102112,0.068382226,-0.089141116,108.0,0
17:14:00:710,5.087141,8.190632,-2.469393,-0.07937223,0.029306669,-0.051286668,108.0,0
17:14:00:720,4.833502,7.946564,-2.103291,-0.07937223,0.029306669,-0.051286668,108.0,0
17:14:00:727,4.833502,7.946564,-2.103291,0.06960334,0.008547778,-0.07570889,108.0,0
17:14:00:787,4.833502,7.946564,-2.103291,0.05617111,-0.034191113,0.019537779,108.0,0
17:14:00:815,4.924429,7.8556366,-1.9908284,0.05617111,-0.034191113,0.019537779,108.0,0
17:14:00:825,4.941179,7.8580294,-2.1559331,0.05617111,-0.034191113,0.019537779,108.0,0
17:14:00:860,4.941179,7.8580294,-2.1559331,0.037854444,-0.058613338,0.02198,108.0,0
17:14:00:908,4.974678,7.9369926,-2.158326,0.037854444,-0.058613338,0.02198,108.0,0
17:14:00:917,5.046463,7.9968133,-2.1918256,0.037854444,-0.058613338,0.02198,108.0,0
17:14:00:945,5.046463,7.9968133,-2.1918256,0.18683001,0.035412222,-0.19171445,108.0,0
17:14:00:994,5.046463,7.9968133,-2.1918256,0.23689556,-0.026864445,-0.12455334,108.0,0
17:14:01:006,4.914858,7.688139,-2.0889342,0.23689556,-0.026864445,-0.12455334,108.0,0
17:14:01:015,4.914858,7.688139,-2.0889342,0.22346334,-0.028085556,-0.12943779,108.0,0
17:14:01:067,4.914858,7.688139,-2.0889342,0.17217667,0.0036633336,-0.10379445,108.0,0
17:14:01:098,4.7856455,7.9154572,-2.5220351,0.17217667,0.0036633336,-0.10379445,108.0,0
17:14:01:108,4.7282176,7.972885,-2.6656044,0.17217667,0.0036633336,-0.10379445,108.0,0
17:14:01:145,4.7282176,7.972885,-2.6656044,-0.0024422223,-0.0036633336,-0.035412222,108.0,0
17:14:01:192,4.6971107,7.9657063,-2.7421749,-0.0024422223,-0.0036633336,-0.035412222,108.0,0
17:14:01:199,4.759324,8.212168,-2.713461,-0.0024422223,-0.0036633336,-0.035412222,108.0,0
17:14:01:223,4.759324,8.212168,-2.713461,-0.10013112,0.01099,-0.02198,108.0,0
17:14:01:277,4.759324,8.212168,-2.713461,0.058613338,-0.017095556,-0.10379445,108.0,0
17:14:01:287,4.6779685,7.8029947,-2.4598217,0.058613338,-0.017095556,-0.10379445,108.0,0
